route_id,bus_id,capacity,passengers,time_slot,trip_number,date
Narol - Naroda,GZ01B4630,50,10,20:00,AMTS11461,2026-04-10
RTO - Maninagar,GZ01B5606,80,55,16:00,AMTS11462,2026-04-10
Narol - Naroda,GZ01B4617,50,17,11:00,AMTS11463,2026-04-10
Narol - Naroda,GZ01B5638,50,10,12:00,AMTS11464,2026-04-10
Bopal - Shivranjani,GZ01B2331,50,26,7:00,AMTS11465,2026-04-10
Narol - Naroda,GZ01B6885,50,12,15:00,AMTS11466,2026-04-10
Zundal - Visat,GZ01B6455,50,45,16:00,AMTS11467,2026-04-10
Bopal - Shivranjani,GZ01B8523,50,31,11:00,AMTS11468,2026-04-10
Bopal - Shivranjani,GZ01B4520,50,69,10:00,AMTS11469,2026-04-10
RTO - Maninagar,GZ01B2189,80,109,10:00,AMTS11470,2026-04-10
Narol - Naroda,GZ01B9104,50,9,21:00,AMTS11471,2026-04-10
RTO - Maninagar,GZ01B1838,80,56,13:00,AMTS11472,2026-04-10
Narol - Naroda,GZ01B8051,50,5,16:00,AMTS11473,2026-04-10
Bopal - Shivranjani,GZ01B9028,50,27,7:00,AMTS11474,2026-04-10
Iskcon - Naroda,GZ01B6088,80,43,16:00,AMTS11475,2026-04-10
RTO - Maninagar,GZ01B1143,80,106,19:00,AMTS11476,2026-04-10
Narol - Naroda,GZ01B4882,50,10,14:00,AMTS11477,2026-04-10
RTO - Maninagar,GZ01B4290,80,102,10:00,AMTS11478,2026-04-10
RTO - Maninagar,GZ01B7041,80,95,8:00,AMTS11479,2026-04-10
Narol - Naroda,GZ01B7300,50,26,17:00,AMTS11480,2026-04-10
Iskcon - Naroda,GZ01B3040,80,70,13:00,AMTS11481,2026-04-10
Bopal - Shivranjani,GZ01B8905,50,56,18:00,AMTS11482,2026-04-10
RTO - Maninagar,GZ01B8206,80,56,14:00,AMTS11483,2026-04-10
Bopal - Shivranjani,GZ01B3526,50,42,9:00,AMTS11484,2026-04-10
Bopal - Shivranjani,GZ01B2393,50,49,19:00,AMTS11485,2026-04-10
Zundal - Visat,GZ01B1228,50,29,11:00,AMTS11486,2026-04-10
Narol - Naroda,GZ01B1864,50,19,16:00,AMTS11487,2026-04-10
Zundal - Visat,GZ01B3494,50,43,13:00,AMTS11488,2026-04-10
Bopal - Shivranjani,GZ01B2245,50,32,21:00,AMTS11489,2026-04-10
Zundal - Visat,GZ01B3191,50,38,14:00,AMTS11490,2026-04-10
Narol - Naroda,GZ01B2335,50,7,7:00,AMTS11491,2026-04-10
Iskcon - Naroda,GZ01B1336,80,94,8:00,AMTS11492,2026-04-10
Zundal - Visat,GZ01B8499,50,33,15:00,AMTS11493,2026-04-10
Narol - Naroda,GZ01B1344,50,21,17:00,AMTS11494,2026-04-10
Narol - Naroda,GZ01B6667,50,28,18:00,AMTS11495,2026-04-10
Bopal - Shivranjani,GZ01B3833,50,60,17:00,AMTS11496,2026-04-10
Iskcon - Naroda,GZ01B3194,80,41,12:00,AMTS11497,2026-04-10
RTO - Maninagar,GZ01B6253,80,110,17:00,AMTS11498,2026-04-10
Zundal - Visat,GZ01B2879,50,36,12:00,AMTS11499,2026-04-10
Narol - Naroda,GZ01B1884,50,28,19:00,AMTS11500,2026-04-10
Zundal - Visat,GZ01B4508,50,42,18:00,AMTS11501,2026-04-10
Bopal - Shivranjani,GZ01B5816,50,28,16:00,AMTS11502,2026-04-10
Narol - Naroda,GZ01B5761,50,5,12:00,AMTS11503,2026-04-10
RTO - Maninagar,GZ01B3942,80,47,16:00,AMTS11504,2026-04-10
Iskcon - Naroda,GZ01B5177,80,58,7:00,AMTS11505,2026-04-10
Narol - Naroda,GZ01B6136,50,20,19:00,AMTS11506,2026-04-10
RTO - Maninagar,GZ01B6217,80,99,8:00,AMTS11507,2026-04-10
RTO - Maninagar,GZ01B4329,80,53,21:00,AMTS11508,2026-04-10
Iskcon - Naroda,GZ01B5445,80,103,10:00,AMTS11509,2026-04-10
RTO - Maninagar,GZ01B7916,80,37,7:00,AMTS11510,2026-04-10
RTO - Maninagar,GZ01B9907,80,39,16:00,AMTS11511,2026-04-10
Zundal - Visat,GZ01B3021,50,75,17:00,AMTS11512,2026-04-10
RTO - Maninagar,GZ01B5974,80,39,14:00,AMTS11513,2026-04-10
Zundal - Visat,GZ01B5143,50,70,10:00,AMTS11514,2026-04-10
Narol - Naroda,GZ01B9910,50,6,16:00,AMTS11515,2026-04-10
Narol - Naroda,GZ01B9847,50,29,17:00,AMTS11516,2026-04-10
Bopal - Shivranjani,GZ01B1018,50,19,13:00,AMTS11517,2026-04-10
Iskcon - Naroda,GZ01B2184,80,98,19:00,AMTS11518,2026-04-10
RTO - Maninagar,GZ01B5016,80,67,14:00,AMTS11519,2026-04-10
Narol - Naroda,GZ01B9379,50,18,11:00,AMTS11520,2026-04-10
Bopal - Shivranjani,GZ01B5341,50,32,11:00,AMTS11521,2026-04-10
Iskcon - Naroda,GZ01B1941,80,49,14:00,AMTS11522,2026-04-10
Bopal - Shivranjani,GZ01B4258,50,34,11:00,AMTS11523,2026-04-10
Narol - Naroda,GZ01B3925,50,19,7:00,AMTS11524,2026-04-10
Zundal - Visat,GZ01B3892,50,17,13:00,AMTS11525,2026-04-10
RTO - Maninagar,GZ01B1932,80,56,14:00,AMTS11526,2026-04-10
Bopal - Shivranjani,GZ01B8773,50,74,8:00,AMTS11527,2026-04-10
Iskcon - Naroda,GZ01B7646,80,65,15:00,AMTS11528,2026-04-10
RTO - Maninagar,GZ01B5633,80,30,13:00,AMTS11529,2026-04-10
Narol - Naroda,GZ01B1115,50,17,15:00,AMTS11530,2026-04-10
Narol - Naroda,GZ01B1242,50,14,21:00,AMTS11531,2026-04-10
Zundal - Visat,GZ01B7483,50,48,17:00,AMTS11532,2026-04-10
Iskcon - Naroda,GZ01B6457,80,100,17:00,AMTS11533,2026-04-10
Bopal - Shivranjani,GZ01B6772,50,44,7:00,AMTS11534,2026-04-10
Bopal - Shivranjani,GZ01B3747,50,36,11:00,AMTS11535,2026-04-10
RTO - Maninagar,GZ01B6854,80,110,10:00,AMTS11536,2026-04-10
RTO - Maninagar,GZ01B2452,80,58,12:00,AMTS11537,2026-04-10
Narol - Naroda,GZ01B9799,50,19,14:00,AMTS11538,2026-04-10
Zundal - Visat,GZ01B6908,50,19,21:00,AMTS11539,2026-04-10
Narol - Naroda,GZ01B9329,50,9,11:00,AMTS11540,2026-04-10
Iskcon - Naroda,GZ01B5578,80,110,8:00,AMTS11541,2026-04-10
Zundal - Visat,GZ01B7655,50,63,8:00,AMTS11542,2026-04-10
Narol - Naroda,GZ01B3817,50,20,13:00,AMTS11543,2026-04-10
RTO - Maninagar,GZ01B9888,80,48,13:00,AMTS11544,2026-04-10
Iskcon - Naroda,GZ01B5747,80,98,10:00,AMTS11545,2026-04-10
Iskcon - Naroda,GZ01B8302,80,70,13:00,AMTS11546,2026-04-10
RTO - Maninagar,GZ01B4726,80,44,21:00,AMTS11547,2026-04-10
Bopal - Shivranjani,GZ01B6847,50,33,14:00,AMTS11548,2026-04-10
Narol - Naroda,GZ01B8848,50,22,18:00,AMTS11549,2026-04-10
Zundal - Visat,GZ01B5301,50,30,11:00,AMTS11550,2026-04-10
Zundal - Visat,GZ01B5748,50,40,18:00,AMTS11551,2026-04-10
RTO - Maninagar,GZ01B9028,80,40,15:00,AMTS11552,2026-04-10
Narol - Naroda,GZ01B4013,50,10,15:00,AMTS11553,2026-04-10
Iskcon - Naroda,GZ01B7084,80,47,20:00,AMTS11554,2026-04-10
RTO - Maninagar,GZ01B1918,80,103,9:00,AMTS11555,2026-04-10
Narol - Naroda,GZ01B7104,50,15,15:00,AMTS11556,2026-04-10
Bopal - Shivranjani,GZ01B4165,50,19,16:00,AMTS11557,2026-04-10
Narol - Naroda,GZ01B7909,50,16,14:00,AMTS11558,2026-04-10
Zundal - Visat,GZ01B8155,50,35,20:00,AMTS11559,2026-04-10
Iskcon - Naroda,GZ01B3881,80,47,12:00,AMTS11560,2026-04-10
Narol - Naroda,GZ01B9187,50,8,12:00,AMTS11561,2026-04-10
Iskcon - Naroda,GZ01B9080,80,31,21:00,AMTS11562,2026-04-10
Zundal - Visat,GZ01B5786,50,56,17:00,AMTS11563,2026-04-10
Iskcon - Naroda,GZ01B6514,80,38,12:00,AMTS11564,2026-04-10
Bopal - Shivranjani,GZ01B6151,50,73,17:00,AMTS11565,2026-04-10
Bopal - Shivranjani,GZ01B9554,50,59,8:00,AMTS11566,2026-04-10
Bopal - Shivranjani,GZ01B7273,50,22,12:00,AMTS11567,2026-04-10
Narol - Naroda,GZ01B5955,50,13,13:00,AMTS11568,2026-04-10
Narol - Naroda,GZ01B2250,50,19,6:00,AMTS11569,2026-04-10
RTO - Maninagar,GZ01B7961,80,41,14:00,AMTS11570,2026-04-10
RTO - Maninagar,GZ01B6883,80,47,6:00,AMTS11571,2026-04-10
Narol - Naroda,GZ01B9993,50,22,17:00,AMTS11572,2026-04-10
RTO - Maninagar,GZ01B6565,80,41,14:00,AMTS11573,2026-04-10
Iskcon - Naroda,GZ01B2982,80,97,19:00,AMTS11574,2026-04-10
RTO - Maninagar,GZ01B5937,80,50,13:00,AMTS11575,2026-04-10
Narol - Naroda,GZ01B1808,50,17,14:00,AMTS11576,2026-04-10
Iskcon - Naroda,GZ01B2456,80,98,8:00,AMTS11577,2026-04-10
Bopal - Shivranjani,GZ01B7666,50,28,11:00,AMTS11578,2026-04-10
Narol - Naroda,GZ01B8114,50,20,20:00,AMTS11579,2026-04-10
Narol - Naroda,GZ01B6904,50,18,15:00,AMTS11580,2026-04-10
RTO - Maninagar,GZ01B6373,80,100,10:00,AMTS11581,2026-04-10
Iskcon - Naroda,GZ01B2746,80,58,16:00,AMTS11582,2026-04-10
Narol - Naroda,GZ01B2134,50,18,13:00,AMTS11583,2026-04-10
Narol - Naroda,GZ01B3553,50,10,21:00,AMTS11584,2026-04-10
Narol - Naroda,GZ01B5856,50,38,9:00,AMTS11585,2026-04-10
RTO - Maninagar,GZ01B6984,80,40,7:00,AMTS11586,2026-04-10
Zundal - Visat,GZ01B2462,50,50,10:00,AMTS11587,2026-04-10
Narol - Naroda,GZ01B9630,50,18,16:00,AMTS11588,2026-04-10
Narol - Naroda,GZ01B9899,50,20,13:00,AMTS11589,2026-04-10
Iskcon - Naroda,GZ01B6101,80,31,13:00,AMTS11590,2026-04-10
Bopal - Shivranjani,GZ01B1760,50,51,9:00,AMTS11591,2026-04-10
Narol - Naroda,GZ01B4194,50,24,17:00,AMTS11592,2026-04-10
Iskcon - Naroda,GZ01B5342,80,44,15:00,AMTS11593,2026-04-10
Bopal - Shivranjani,GZ01B2043,50,25,16:00,AMTS11594,2026-04-10
Narol - Naroda,GZ01B3829,50,8,14:00,AMTS11595,2026-04-10
Iskcon - Naroda,GZ01B6239,80,46,6:00,AMTS11596,2026-04-10
Iskcon - Naroda,GZ01B3680,80,97,17:00,AMTS11597,2026-04-10
Bopal - Shivranjani,GZ01B8375,50,72,8:00,AMTS11598,2026-04-10
Iskcon - Naroda,GZ01B9143,80,32,13:00,AMTS11599,2026-04-10
RTO - Maninagar,GZ01B6914,80,50,21:00,AMTS11600,2026-04-10
Narol - Naroda,GZ01B3472,50,40,10:00,AMTS11601,2026-04-10
Bopal - Shivranjani,GZ01B6243,50,71,10:00,AMTS11602,2026-04-10
Narol - Naroda,GZ01B1641,50,8,14:00,AMTS11603,2026-04-10
Iskcon - Naroda,GZ01B4440,80,96,9:00,AMTS11604,2026-04-10
Narol - Naroda,GZ01B2764,50,20,17:00,AMTS11605,2026-04-10
RTO - Maninagar,GZ01B1776,80,30,15:00,AMTS11606,2026-04-10
Bopal - Shivranjani,GZ01B9956,50,48,9:00,AMTS11607,2026-04-10
Zundal - Visat,GZ01B4685,50,45,13:00,AMTS11608,2026-04-10
Zundal - Visat,GZ01B3681,50,50,10:00,AMTS11609,2026-04-10
Bopal - Shivranjani,GZ01B4877,50,37,11:00,AMTS11610,2026-04-10
Iskcon - Naroda,GZ01B8083,80,30,13:00,AMTS11611,2026-04-10
Iskcon - Naroda,GZ01B2877,80,41,15:00,AMTS11612,2026-04-10
RTO - Maninagar,GZ01B4923,80,109,18:00,AMTS11613,2026-04-10
Bopal - Shivranjani,GZ01B5795,50,68,9:00,AMTS11614,2026-04-10
Narol - Naroda,GZ01B2735,50,17,6:00,AMTS11615,2026-04-10
Narol - Naroda,GZ01B6019,50,8,12:00,AMTS11616,2026-04-10
Iskcon - Naroda,GZ01B9074,80,51,7:00,AMTS11617,2026-04-10
Iskcon - Naroda,GZ01B1935,80,41,14:00,AMTS11618,2026-04-10
Iskcon - Naroda,GZ01B9283,80,30,20:00,AMTS11619,2026-04-10
Zundal - Visat,GZ01B7619,50,19,13:00,AMTS11620,2026-04-10
RTO - Maninagar,GZ01B6069,80,69,6:00,AMTS11621,2026-04-10
Bopal - Shivranjani,GZ01B5425,50,51,17:00,AMTS11622,2026-04-10
RTO - Maninagar,GZ01B4349,80,33,13:00,AMTS11623,2026-04-10
Narol - Naroda,GZ01B1050,50,13,20:00,AMTS11624,2026-04-10
Iskcon - Naroda,GZ01B2253,80,96,10:00,AMTS11625,2026-04-10
RTO - Maninagar,GZ01B6483,80,32,21:00,AMTS11626,2026-04-10
Narol - Naroda,GZ01B3262,50,14,13:00,AMTS11627,2026-04-10
Bopal - Shivranjani,GZ01B6297,50,26,14:00,AMTS11628,2026-04-10
Narol - Naroda,GZ01B4505,50,8,12:00,AMTS11629,2026-04-10
Bopal - Shivranjani,GZ01B7731,50,20,14:00,AMTS11630,2026-04-10
Bopal - Shivranjani,GZ01B3766,50,43,15:00,AMTS11631,2026-04-10
Narol - Naroda,GZ01B8617,50,8,20:00,AMTS11632,2026-04-10
Iskcon - Naroda,GZ01B4479,80,61,6:00,AMTS11633,2026-04-10
Iskcon - Naroda,GZ01B4112,80,95,19:00,AMTS11634,2026-04-10
RTO - Maninagar,GZ01B1002,80,53,14:00,AMTS11635,2026-04-10
Bopal - Shivranjani,GZ01B9903,50,71,17:00,AMTS11636,2026-04-10
Bopal - Shivranjani,GZ01B1006,50,24,12:00,AMTS11637,2026-04-10
Zundal - Visat,GZ01B3556,50,26,20:00,AMTS11638,2026-04-10
Bopal - Shivranjani,GZ01B4230,50,33,20:00,AMTS11639,2026-04-10
Zundal - Visat,GZ01B9743,50,59,10:00,AMTS11640,2026-04-10
Iskcon - Naroda,GZ01B6231,80,50,6:00,AMTS11641,2026-04-10
RTO - Maninagar,GZ01B2741,80,35,21:00,AMTS11642,2026-04-10
Narol - Naroda,GZ01B9363,50,12,13:00,AMTS11643,2026-04-10
Narol - Naroda,GZ01B4116,50,32,10:00,AMTS11644,2026-04-10
Narol - Naroda,GZ01B5584,50,27,18:00,AMTS11645,2026-04-10
Iskcon - Naroda,GZ01B9339,80,100,19:00,AMTS11646,2026-04-10
Narol - Naroda,GZ01B7970,50,19,15:00,AMTS11647,2026-04-10
Bopal - Shivranjani,GZ01B2140,50,65,10:00,AMTS11648,2026-04-10
RTO - Maninagar,GZ01B4353,80,105,8:00,AMTS11649,2026-04-10
Zundal - Visat,GZ01B3702,50,27,14:00,AMTS11650,2026-04-10
Narol - Naroda,GZ01B7203,50,39,8:00,AMTS11651,2026-04-10
Iskcon - Naroda,GZ01B3143,80,94,17:00,AMTS11652,2026-04-10
RTO - Maninagar,GZ01B7671,80,102,10:00,AMTS11653,2026-04-10
Iskcon - Naroda,GZ01B6825,80,40,12:00,AMTS11654,2026-04-10
Iskcon - Naroda,GZ01B3899,80,34,20:00,AMTS11655,2026-04-10
RTO - Maninagar,GZ01B3651,80,106,9:00,AMTS11656,2026-04-10
RTO - Maninagar,GZ01B9150,80,54,16:00,AMTS11657,2026-04-10
RTO - Maninagar,GZ01B2000,80,56,20:00,AMTS11658,2026-04-10
Iskcon - Naroda,GZ01B9522,80,99,17:00,AMTS11659,2026-04-10
RTO - Maninagar,GZ01B6142,80,48,12:00,AMTS11660,2026-04-10
Iskcon - Naroda,GZ01B4694,80,34,15:00,AMTS11661,2026-04-10
Zundal - Visat,GZ01B6181,50,66,18:00,AMTS11662,2026-04-10
Narol - Naroda,GZ01B2451,50,13,14:00,AMTS11663,2026-04-10
Iskcon - Naroda,GZ01B3156,80,66,21:00,AMTS11664,2026-04-10
Narol - Naroda,GZ01B2883,50,13,7:00,AMTS11665,2026-04-10
Iskcon - Naroda,GZ01B2777,80,41,20:00,AMTS11666,2026-04-10
Narol - Naroda,GZ01B3277,50,24,8:00,AMTS11667,2026-04-10
RTO - Maninagar,GZ01B1222,80,104,17:00,AMTS11668,2026-04-10
RTO - Maninagar,GZ01B6418,80,96,18:00,AMTS11669,2026-04-10
Iskcon - Naroda,GZ01B5355,80,45,11:00,AMTS11670,2026-04-10
Iskcon - Naroda,GZ01B3327,80,53,15:00,AMTS11671,2026-04-10
Iskcon - Naroda,GZ01B8252,80,95,8:00,AMTS11672,2026-04-10
Bopal - Shivranjani,GZ01B3359,50,35,16:00,AMTS11673,2026-04-10
Bopal - Shivranjani,GZ01B7884,50,43,7:00,AMTS11674,2026-04-10
Narol - Naroda,GZ01B6380,50,16,14:00,AMTS11675,2026-04-10
RTO - Maninagar,GZ01B2091,80,66,15:00,AMTS11676,2026-04-10
Bopal - Shivranjani,GZ01B8898,50,79,19:00,AMTS11677,2026-04-10
Bopal - Shivranjani,GZ01B2210,50,22,13:00,AMTS11678,2026-04-10
RTO - Maninagar,GZ01B1087,80,34,14:00,AMTS11679,2026-04-10
RTO - Maninagar,GZ01B3611,80,70,20:00,AMTS11680,2026-04-10
Iskcon - Naroda,GZ01B1342,80,64,7:00,AMTS11681,2026-04-10
Iskcon - Naroda,GZ01B3833,80,55,11:00,AMTS11682,2026-04-10
RTO - Maninagar,GZ01B1960,80,41,13:00,AMTS11683,2026-04-10
RTO - Maninagar,GZ01B5707,80,103,9:00,AMTS11684,2026-04-10
Iskcon - Naroda,GZ01B5011,80,64,14:00,AMTS11685,2026-04-10
Narol - Naroda,GZ01B7177,50,11,20:00,AMTS11686,2026-04-10
RTO - Maninagar,GZ01B8487,80,40,13:00,AMTS11687,2026-04-10
RTO - Maninagar,GZ01B6553,80,50,12:00,AMTS11688,2026-04-10
Narol - Naroda,GZ01B9296,50,28,19:00,AMTS11689,2026-04-10
Bopal - Shivranjani,GZ01B8655,50,21,15:00,AMTS11690,2026-04-10
Iskcon - Naroda,GZ01B1668,80,108,19:00,AMTS11691,2026-04-10
Bopal - Shivranjani,GZ01B1276,50,34,7:00,AMTS11692,2026-04-10
RTO - Maninagar,GZ01B5155,80,98,9:00,AMTS11693,2026-04-10
Iskcon - Naroda,GZ01B2148,80,70,7:00,AMTS11694,2026-04-10
Bopal - Shivranjani,GZ01B2391,50,17,13:00,AMTS11695,2026-04-10
Bopal - Shivranjani,GZ01B4926,50,29,15:00,AMTS11696,2026-04-10
RTO - Maninagar,GZ01B1402,80,39,11:00,AMTS11697,2026-04-10
Zundal - Visat,GZ01B5342,50,29,7:00,AMTS11698,2026-04-10
Iskcon - Naroda,GZ01B1575,80,42,7:00,AMTS11699,2026-04-10
Narol - Naroda,GZ01B6106,50,20,9:00,AMTS11700,2026-04-10
Zundal - Visat,GZ01B2584,50,79,10:00,AMTS11701,2026-04-10
Zundal - Visat,GZ01B5310,50,42,14:00,AMTS11702,2026-04-10
Narol - Naroda,GZ01B4644,50,18,7:00,AMTS11703,2026-04-10
Iskcon - Naroda,GZ01B5996,80,59,20:00,AMTS11704,2026-04-10
Bopal - Shivranjani,GZ01B7398,50,64,8:00,AMTS11705,2026-04-10
Narol - Naroda,GZ01B6475,50,10,15:00,AMTS11706,2026-04-10
Iskcon - Naroda,GZ01B5538,80,68,12:00,AMTS11707,2026-04-10
RTO - Maninagar,GZ01B3269,80,110,17:00,AMTS11708,2026-04-10
RTO - Maninagar,GZ01B3315,80,53,13:00,AMTS11709,2026-04-10
Iskcon - Naroda,GZ01B2650,80,101,10:00,AMTS11710,2026-04-10
Zundal - Visat,GZ01B5543,50,61,17:00,AMTS11711,2026-04-10
Zundal - Visat,GZ01B1684,50,41,17:00,AMTS11712,2026-04-10
Zundal - Visat,GZ01B7710,50,46,19:00,AMTS11713,2026-04-10
Narol - Naroda,GZ01B7764,50,38,17:00,AMTS11714,2026-04-10
Narol - Naroda,GZ01B1751,50,37,9:00,AMTS11715,2026-04-10
Narol - Naroda,GZ01B6880,50,12,20:00,AMTS11716,2026-04-10
Narol - Naroda,GZ01B1550,50,6,20:00,AMTS11717,2026-04-10
Iskcon - Naroda,GZ01B1046,80,107,18:00,AMTS11718,2026-04-10
Narol - Naroda,GZ01B3005,50,10,20:00,AMTS11719,2026-04-10
Narol - Naroda,GZ01B7363,50,18,11:00,AMTS11720,2026-04-10
RTO - Maninagar,GZ01B1518,80,50,16:00,AMTS11721,2026-04-10
Bopal - Shivranjani,GZ01B3491,50,41,10:00,AMTS11722,2026-04-10
Narol - Naroda,GZ01B2773,50,8,6:00,AMTS11723,2026-04-10
Zundal - Visat,GZ01B1118,50,35,20:00,AMTS11724,2026-04-10
Zundal - Visat,GZ01B9644,50,44,21:00,AMTS11725,2026-04-10
RTO - Maninagar,GZ01B4054,80,69,7:00,AMTS11726,2026-04-10
Zundal - Visat,GZ01B4041,50,46,8:00,AMTS11727,2026-04-10
Iskcon - Naroda,GZ01B9353,80,95,19:00,AMTS11728,2026-04-10
Narol - Naroda,GZ01B1441,50,5,16:00,AMTS11729,2026-04-10
RTO - Maninagar,GZ01B5804,80,101,18:00,AMTS11730,2026-04-10
Zundal - Visat,GZ01B5585,50,71,18:00,AMTS11731,2026-04-10
Narol - Naroda,GZ01B6393,50,23,10:00,AMTS11732,2026-04-10
Iskcon - Naroda,GZ01B9693,80,59,12:00,AMTS11733,2026-04-10
Zundal - Visat,GZ01B2221,50,34,15:00,AMTS11734,2026-04-10
Zundal - Visat,GZ01B2465,50,45,15:00,AMTS11735,2026-04-10
Bopal - Shivranjani,GZ01B8771,50,20,21:00,AMTS11736,2026-04-10
RTO - Maninagar,GZ01B8127,80,103,17:00,AMTS11737,2026-04-10
RTO - Maninagar,GZ01B5993,80,35,13:00,AMTS11738,2026-04-10
Narol - Naroda,GZ01B2014,50,24,10:00,AMTS11739,2026-04-10
Zundal - Visat,GZ01B4117,50,71,17:00,AMTS11740,2026-04-10
Bopal - Shivranjani,GZ01B5776,50,64,18:00,AMTS11741,2026-04-10
Narol - Naroda,GZ01B9502,50,26,19:00,AMTS11742,2026-04-10
Bopal - Shivranjani,GZ01B4046,50,50,19:00,AMTS11743,2026-04-10
Iskcon - Naroda,GZ01B4693,80,37,6:00,AMTS11744,2026-04-10
Zundal - Visat,GZ01B2203,50,23,15:00,AMTS11745,2026-04-10
Iskcon - Naroda,GZ01B3846,80,66,15:00,AMTS11746,2026-04-10
Narol - Naroda,GZ01B7437,50,9,21:00,AMTS11747,2026-04-10
Iskcon - Naroda,GZ01B1936,80,103,9:00,AMTS11748,2026-04-10
Bopal - Shivranjani,GZ01B7905,50,19,20:00,AMTS11749,2026-04-10
Narol - Naroda,GZ01B7411,50,16,6:00,AMTS11750,2026-04-10
Bopal - Shivranjani,GZ01B1334,50,30,14:00,AMTS11751,2026-04-10
Bopal - Shivranjani,GZ01B6232,50,58,18:00,AMTS11752,2026-04-10
Zundal - Visat,GZ01B6195,50,30,16:00,AMTS11753,2026-04-10
Narol - Naroda,GZ01B8377,50,37,17:00,AMTS11754,2026-04-10
Zundal - Visat,GZ01B8156,50,40,8:00,AMTS11755,2026-04-10
Bopal - Shivranjani,GZ01B9059,50,38,21:00,AMTS11756,2026-04-10
Bopal - Shivranjani,GZ01B5049,50,39,21:00,AMTS11757,2026-04-10
Bopal - Shivranjani,GZ01B2693,50,38,15:00,AMTS11758,2026-04-10
Iskcon - Naroda,GZ01B3434,80,57,21:00,AMTS11759,2026-04-10
Iskcon - Naroda,GZ01B6594,80,105,18:00,AMTS11760,2026-04-10
Narol - Naroda,GZ01B5038,50,40,8:00,AMTS11761,2026-04-10
Iskcon - Naroda,GZ01B7658,80,95,10:00,AMTS11762,2026-04-10
RTO - Maninagar,GZ01B8944,80,40,13:00,AMTS11763,2026-04-10
Iskcon - Naroda,GZ01B2397,80,57,7:00,AMTS11764,2026-04-10
Iskcon - Naroda,GZ01B7201,80,49,20:00,AMTS11765,2026-04-10
Zundal - Visat,GZ01B3173,50,35,14:00,AMTS11766,2026-04-10
Zundal - Visat,GZ01B8885,50,76,17:00,AMTS11767,2026-04-10
RTO - Maninagar,GZ01B2406,80,95,8:00,AMTS11768,2026-04-10
Zundal - Visat,GZ01B7539,50,55,18:00,AMTS11769,2026-04-10
RTO - Maninagar,GZ01B5800,80,41,11:00,AMTS11770,2026-04-10
RTO - Maninagar,GZ01B5699,80,39,11:00,AMTS11771,2026-04-10
RTO - Maninagar,GZ01B2323,80,99,18:00,AMTS11772,2026-04-10
Bopal - Shivranjani,GZ01B6663,50,40,9:00,AMTS11773,2026-04-10
Iskcon - Naroda,GZ01B1983,80,109,19:00,AMTS11774,2026-04-10
Iskcon - Naroda,GZ01B8849,80,37,14:00,AMTS11775,2026-04-10
Iskcon - Naroda,GZ01B1057,80,52,12:00,AMTS11776,2026-04-10
Narol - Naroda,GZ01B2221,50,24,10:00,AMTS11777,2026-04-10
Narol - Naroda,GZ01B2530,50,7,16:00,AMTS11778,2026-04-10
Zundal - Visat,GZ01B9098,50,64,17:00,AMTS11779,2026-04-10
Zundal - Visat,GZ01B9565,50,16,14:00,AMTS11780,2026-04-10
Iskcon - Naroda,GZ01B5754,80,47,13:00,AMTS11781,2026-04-10
Narol - Naroda,GZ01B8056,50,36,9:00,AMTS11782,2026-04-10
Iskcon - Naroda,GZ01B3171,80,51,16:00,AMTS11783,2026-04-10
Zundal - Visat,GZ01B4930,50,31,12:00,AMTS11784,2026-04-10
RTO - Maninagar,GZ01B8880,80,32,21:00,AMTS11785,2026-04-10
Iskcon - Naroda,GZ01B3088,80,46,16:00,AMTS11786,2026-04-10
Bopal - Shivranjani,GZ01B7649,50,53,17:00,AMTS11787,2026-04-10
RTO - Maninagar,GZ01B2153,80,109,10:00,AMTS11788,2026-04-10
Iskcon - Naroda,GZ01B8951,80,57,6:00,AMTS11789,2026-04-10
Bopal - Shivranjani,GZ01B2750,50,38,6:00,AMTS11790,2026-04-10
Zundal - Visat,GZ01B5464,50,68,17:00,AMTS11791,2026-04-10
Zundal - Visat,GZ01B1912,50,44,9:00,AMTS11792,2026-04-10
Bopal - Shivranjani,GZ01B4376,50,26,14:00,AMTS11793,2026-04-10
Narol - Naroda,GZ01B4050,50,18,11:00,AMTS11794,2026-04-10
Zundal - Visat,GZ01B5636,50,15,20:00,AMTS11795,2026-04-10
RTO - Maninagar,GZ01B4891,80,65,11:00,AMTS11796,2026-04-10
Bopal - Shivranjani,GZ01B9105,50,37,6:00,AMTS11797,2026-04-10
Narol - Naroda,GZ01B1610,50,18,21:00,AMTS11798,2026-04-10
Narol - Naroda,GZ01B7994,50,40,9:00,AMTS11799,2026-04-10
Zundal - Visat,GZ01B7539,50,25,15:00,AMTS11800,2026-04-10
Zundal - Visat,GZ01B3104,50,32,7:00,AMTS11801,2026-04-10
RTO - Maninagar,GZ01B4171,80,54,11:00,AMTS11802,2026-04-10
Narol - Naroda,GZ01B5505,50,6,14:00,AMTS11803,2026-04-10
Iskcon - Naroda,GZ01B8313,80,61,15:00,AMTS11804,2026-04-10
Narol - Naroda,GZ01B3560,50,29,19:00,AMTS11805,2026-04-10
Bopal - Shivranjani,GZ01B9389,50,79,8:00,AMTS11806,2026-04-10
Zundal - Visat,GZ01B1246,50,29,11:00,AMTS11807,2026-04-10
